unit;na_item;geo;TIME_PERIOD;OBS_VALUE
Million euro;Total general government revenue;Austria;2015;172552.9
Million euro;Total general government revenue;Austria;2016;173571.2
Million euro;Total general government revenue;Austria;2017;179076.9
Million euro;Total general government revenue;Austria;2018;188506.1
Million euro;Total general government revenue;Austria;2019;195562.6
Million euro;Total general government revenue;Austria;2020;185690.4
Million euro;Total general government revenue;Austria;2021;203178.9
Million euro;Total general government revenue;Belgium;2001;131142.4
Million euro;Total general government revenue;Belgium;2002;136245.0
Million euro;Total general government revenue;Belgium;2003;138303.3
Million euro;Total general government revenue;Belgium;2004;145679.7
Million euro;Total general government revenue;Belgium;2005;152374.1
Million euro;Total general government revenue;Belgium;2006;159418.4
Million euro;Total general government revenue;Belgium;2007;167099.7
Million euro;Total general government revenue;Belgium;2008;174745.9
Million euro;Total general government revenue;Belgium;2009;170637.0
Million euro;Total general government revenue;Belgium;2010;180809.6
Million euro;Total general government revenue;Belgium;2011;191647.2
Million euro;Total general government revenue;Belgium;2012;201425.5
Million euro;Total general government revenue;Belgium;2013;208174.8
Million euro;Total general government revenue;Belgium;2014;211754.8
Million euro;Total general government revenue;Belgium;2015;213792.9
Million euro;Total general government revenue;Belgium;2016;218287.7
Million euro;Total general government revenue;Belgium;2017;228517.2
Million euro;Total general government revenue;Belgium;2018;236444.1
Million euro;Total general government revenue;Belgium;2019;238900.0
Million euro;Total general government revenue;Belgium;2020;229585.8
Million euro;Total general government revenue;Belgium;2021;250812.9
Million euro;Total general government revenue;Bulgaria;2001;6570.4
Million euro;Total general government revenue;Bulgaria;2002;6650.2
Million euro;Total general government revenue;Bulgaria;2003;7243.6
Million euro;Total general government revenue;Bulgaria;2004;8354.4
Million euro;Total general government revenue;Bulgaria;2005;9220.7
Million euro;Total general government revenue;Bulgaria;2006;9957.7
Million euro;Total general government revenue;Bulgaria;2007;12234.2
Million euro;Total general government revenue;Bulgaria;2008;14330.6
Million euro;Total general government revenue;Bulgaria;2009;13034.2
Million euro;Total general government revenue;Bulgaria;2010;12427.8
Million euro;Total general government revenue;Bulgaria;2011;13253.4
Million euro;Total general government revenue;Bulgaria;2012;14135.3
Million euro;Total general government revenue;Bulgaria;2013;15573.7
Million euro;Total general government revenue;Bulgaria;2014;16260.1
Million euro;Total general government revenue;Bulgaria;2015;17643.8
Million euro;Total general government revenue;Bulgaria;2016;17107.4
Million euro;Total general government revenue;Bulgaria;2017;19118.3
Million euro;Total general government revenue;Bulgaria;2018;21740.9
Million euro;Total general government revenue;Bulgaria;2019;23655.7
Million euro;Total general government revenue;Bulgaria;2020;23224.9
Million euro;Total general government revenue;Bulgaria;2021;26103.2
Million euro;Total general government revenue;Switzerland;2001;105052.2
Million euro;Total general government revenue;Switzerland;2002;109452.4
Million euro;Total general government revenue;Switzerland;2003;105290.8
Million euro;Total general government revenue;Switzerland;2004;105859.4
Million euro;Total general government revenue;Switzerland;2005;109681.4
Million euro;Total general government revenue;Switzerland;2006;113486.3
Million euro;Total general government revenue;Switzerland;2007;114179.2
Million euro;Total general government revenue;Switzerland;2008;126712.4
Million euro;Total general government revenue;Switzerland;2009;132537.9
Million euro;Total general government revenue;Switzerland;2010;148035.8
Million euro;Total general government revenue;Switzerland;2011;170450.1
Million euro;Total general government revenue;Switzerland;2012;175820.1
Million euro;Total general government revenue;Switzerland;2013;176517.0
Million euro;Total general government revenue;Switzerland;2014;180948.6
Million euro;Total general government revenue;Switzerland;2015;213677.5
Million euro;Total general government revenue;Switzerland;2016;210842.5
Million euro;Total general government revenue;Switzerland;2017;214517.4
Million euro;Total general government revenue;Switzerland;2018;210586.8
Million euro;Total general government revenue;Switzerland;2019;222970.1
Million euro;Total general government revenue;Switzerland;2020;229671.9
Million euro;Total general government revenue;Switzerland;2021;243144.1
Million euro;Total general government revenue;Cyprus;2001;3854.9
Million euro;Total general government revenue;Cyprus;2002;3974.7
Million euro;Total general government revenue;Cyprus;2003;4455.7
Million euro;Total general government revenue;Cyprus;2004;4858.6
Million euro;Total general government revenue;Cyprus;2005;5579.4
Million euro;Total general government revenue;Cyprus;2006;6126.8
Million euro;Total general government revenue;Cyprus;2007;7180.5
Million euro;Total general government revenue;Cyprus;2008;7464.7
Million euro;Total general government revenue;Cyprus;2009;6847.7
Million euro;Total general government revenue;Cyprus;2010;7202.8
Million euro;Total general government revenue;Cyprus;2011;7233.2
Million euro;Total general government revenue;Cyprus;2012;7085.1
Million euro;Total general government revenue;Cyprus;2013;6722.1
Million euro;Total general government revenue;Cyprus;2014;7072.6
Million euro;Total general government revenue;Cyprus;2015;7093.1
Million euro;Total general government revenue;Cyprus;2016;7138.1
Million euro;Total general government revenue;Cyprus;2017;7780.3
Million euro;Total general government revenue;Cyprus;2018;8451.2
Million euro;Total general government revenue;Cyprus;2019;9127.9
Million euro;Total general government revenue;Cyprus;2020;8500.8
Million euro;Total general government revenue;Cyprus;2021;9937.8
Million euro;Total general government revenue;Czechia;2001;28427.6
Million euro;Total general government revenue;Czechia;2002;33464.2
Million euro;Total general government revenue;Czechia;2003;37468.7
Million euro;Total general government revenue;Czechia;2004;38577.7
Million euro;Total general government revenue;Czechia;2005;43404.1
Million euro;Total general government revenue;Czechia;2006;48973.3
Million euro;Total general government revenue;Czechia;2007;55314.5
Million euro;Total general government revenue;Czechia;2008;63050.2
Million euro;Total general government revenue;Czechia;2009;58258.1
Million euro;Total general government revenue;Czechia;2010;62344.0
Million euro;Total general government revenue;Czechia;2011;66885.9
Million euro;Total general government revenue;Czechia;2012;66299.9
Million euro;Total general government revenue;Czechia;2013;65963.3
Million euro;Total general government revenue;Czechia;2014;63991.1
Million euro;Total general government revenue;Czechia;2015;70011.1
Million euro;Total general government revenue;Czechia;2016;71796.6
Million euro;Total general government revenue;Czechia;2017;78587.9
Million euro;Total general government revenue;Czechia;2018;87525.6
Million euro;Total general government revenue;Czechia;2019;93274.1
Million euro;Total general government revenue;Czechia;2020;89456.3
Million euro;Total general government revenue;Czechia;2021;98668.8
Million euro;Total general government revenue;Germany (until 1990 former territory of the FRG);2001;964408.0
Million euro;Total general government revenue;Germany (until 1990 former territory of the FRG);2002;967097.0
